Raca,Idade,PN,Brix,Isolamento,Sexo,Novilha,GMD_base,GMD,Peso
Cruzado ½ sangue,154,25.574753731542174,28.23421126456726,0,0,0,0.8106178545121264,0.804603749971293,150.62943426034667
Cruzado ½ sangue,58,32.27877190860186,18.79288105034596,1,1,0,0.6043350025082289,0.7008357641542616,74.6025229667293
Nelore,65,29.049252290057268,23.174216966357843,3,1,0,0.5446814848282923,0.48771198427960977,59.381472303514386
Holandês/Girolando,10,38.924254171144355,28.09902693500309,1,1,0,0.9646730860537635,0.9635330264738772,44.95435194260844
Holandês/Girolando,64,35.93304793826662,22.326926438544763,2,1,0,0.6576025739259711,0.6611296727956498,78.49608715795472
Angus/Simental,48,35.57209168135487,21.705321236566324,0,1,0,0.7839580394978954,0.7416177684915193,68.66763298065734
Holandês/Girolando,110,39.11570403213602,28.653983257225896,3,1,0,0.7543255848394307,0.7332510160802224,122.57553495861332
Guzerá,37,26.272400070830145,22.775191684113807,1,0,1,0.5694831561532304,0.3656589710793483,38.78384029969955
Guzerá,160,27.814374747651705,28.41798010082227,3,1,0,0.527501290214069,0.40511909361701237,96.94493249260694
Guzerá,167,29.242568614852615,25.715861564508796,2,0,0,0.5184148754689984,0.2843512860606861,71.41883671819011
Cruzado ½ sangue,18,31.822609105891,22.628621388360653,2,1,0,0.6510367718820828,0.6252846584450842,43.41472196826538
Angus/Simental,20,35.947297117480886,25.91876212239012,0,1,0,0.653760701243116,0.8573689216726238,56.66815715118666
Holandês/Girolando,21,42.18827836767153,25.28179805538415,1,0,0,0.7174346623265159,0.6746321255507693,54.12979221451944
Nelore,111,31.13795720743799,28.083531284009897,1,1,0,0.7528645837424592,0.8435184766651291,124.37050577819974
Nelore,22,27.4802984835939,21.806617848539926,0,0,0,0.6710681908963558,0.8588665383784267,45.36777304200918
Cruzado ½ sangue,153,36.16157390786469,24.16482426712648,0,0,1,0.67343098244471,0.6680850988285706,136.66917492325527
Cruzado ½ sangue,136,36.91834136462389,23.75393728158145,0,0,1,0.7341412777916589,0.6344321887877801,123.81267564254767
Nelore,147,33.520902629805356,26.816592566559137,0,0,1,0.4630824091269348,0.3805101060411861,86.21733421536196
Nelore,95,35.22412317351938,19.899283222223296,2,0,0,0.5239487845800281,0.43980000768231525,76.72770195001377
Holandês/Girolando,179,35.66791930670281,28.067908192951425,3,1,0,0.7890027320811664,0.6975069768461954,161.8116537563832
Nelore,8,29.048643732663788,25.865315088681665,1,1,0,0.6987167193458192,0.688800389538108,34.02131257050204
Cruzado ½ sangue,72,33.04511078647464,18.732299705468215,3,0,0,0.5552047210695085,0.5074896332212041,67.0838538784369
Guzerá,58,25.705779294402475,28.833051301922,3,1,1,0.4540591106048001,0.4548177156704212,54.66067029979066
Nelore,170,26.727579781364522,32.93637232319092,1,0,1,0.7681375793878537,0.5762589254703423,126.51723951536485
Angus/Simental,104,31.314970985460178,28.00733587819763,3,0,0,0.7310700437234318,0.5576311540478095,86.70564307817301
Nelore,145,29.324378061101513,29.707939068905876,1,1,1,0.732336197270038,0.6956317244547782,126.955709194488
Nelore,31,26.310755191582306,24.341485526410352,0,1,1,0.5706857317275793,0.6482958184736201,44.02811452427997
Nelore,176,29.300977182616688,17.35398032104596,1,0,0,0.5746180282325436,0.6167720359550879,139.2160384244302
Nelore,90,26.220847604054015,16.6235181953299,1,0,1,0.5194509112340103,0.6428553823665809,84.76676426445266
Nelore,89,25.151195789544804,25.020328175471032,2,1,0,0.6442555141510229,0.6000423067993521,80.53016787580142
Nelore,174,29.820044261319143,21.63208476908008,3,1,0,0.6857777550304001,0.5987836274211978,133.19301988748103
Nelore,69,29.528225343822736,20.341694886690593,1,0,0,0.44649977698591337,0.4502687680103117,58.284934742783975
Nelore,72,31.027486899623266,23.7490132641253,1,0,0,0.5147549447779564,0.4236756337898182,63.82924875352643
Holandês/Girolando,105,50.92931883208813,26.462341151445152,2,0,0,0.7852340303030354,0.7028817636866844,123.3482827355621
Cruzado ½ sangue,23,34.10915812484339,18.188969812951413,1,1,1,0.6257496498437239,0.5699245407669431,47.683792702118026
Guzerá,58,27.455245301192388,22.20448951887846,2,1,0,0.453128380489345,0.23080504577476765,36.96712585834048
Guzerá,35,22.767316013398023,30.03948273248126,2,1,0,0.5959065046175932,0.6088441284946795,42.652334449904814
Holandês/Girolando,19,33.565462797318126,19.6988464791145,2,0,0,0.8068971185419388,0.7077059347559446,49.53536636003486
Angus/Simental,156,45.12273251048,27.479044748659824,3,1,0,0.668291159572704,0.7279477330905757,156.89189245593516
Angus/Simental,106,33.84434099030013,22.061076953804026,0,1,0,0.7444221507186137,0.8119835372291301,121.95085549021667
Nelore,65,25.346195749859753,26.18317503939981,1,0,0,0.42915252040957674,0.2971390722232426,38.83268620390004
Nelore,74,28.863153775742063,28.38931002881147,1,1,1,0.4604519089521301,0.43758261917139124,59.845788445317055
Nelore,78,28.68432655317914,26.965127067940088,1,0,0,0.562416523213338,0.36506014989828794,56.73063163055027
Nelore,114,25.841227227448478,27.636638408855507,0,0,0,0.5531406787579844,0.46754052875972407,83.49719826441303
Holandês/Girolando,166,38.4751339064345,19.393625866368176,3,1,0,0.5688092494509771,0.5614369786359532,128.7510151599666
Guzerá,167,29.68812715295031,28.454638826965194,0,0,0,0.43198247715107035,0.4251045196087077,102.35806516622223
Nelore,71,26.17902236908871,20.58922754146072,1,1,1,0.4434955630044441,0.49947467724721084,64.28405390676267
Guzerá,59,21.818982546901484,25.038167062286153,3,1,0,0.543230686406755,0.3389556404610835,40.013641215994724
Holandês/Girolando,81,44.71296810449896,25.03298474798891,1,0,0,0.4537214923804315,0.4003905500905091,76.21079278989846
Nelore,102,30.72303919178313,25.940490235478325,3,0,0,0.44884227704398044,0.29868225764391426,61.54270140599214
Cruzado ½ sangue,83,30.517925517405352,25.347826704240763,1,1,1,0.43507642973844474,0.5032399697559828,68.58313058917061
Nelore,118,23.462415443555788,20.62476008590111,1,0,0,0.5919020603857981,0.6029726020109301,93.47542445119214
Angus/Simental,100,34.649194896026465,18.600530350817134,1,1,0,0.5126856417437093,0.5842668744524073,96.26616244363325
Nelore,58,28.80853447102755,27.489394719847073,2,0,1,0.5531729198535541,0.5654645123399763,62.912113213907226
Cruzado ½ sangue,62,37.662688359535274,24.74333831007566,0,0,0,0.8203476417322166,0.7963873496094427,86.64682581161262
Angus/Simental,68,33.33538111308654,28.59750736383127,1,1,0,0.9124449078461537,1.0594463893978738,105.66041649673316
Angus/Simental,17,37.61966053319837,23.821068263248527,0,0,0,0.5123206295444356,0.4324262740005537,46.42317060503221
Cruzado ½ sangue,30,35.70057863957959,18.37934255729216,1,1,0,0.6728250561794051,0.6061135213127339,55.81500964873689
Cruzado ½ sangue,130,23.474930639512316,27.864518724016424,1,1,1,0.53121315739815,0.5881619205660499,98.54494494465105
Holandês/Girolando,70,45.1689308396945,22.518517561355573,3,0,0,0.5427893558933203,0.30344713194332734,70.24703243392659
Cruzado ½ sangue,39,28.27019771117425,25.368013829684084,3,1,1,0.6275183050170918,0.5850755829499765,54.37901594923499
Nelore,101,30.16198422709927,21.410162286081924,0,1,0,0.6728291156933126,0.7467544957631825,107.27733237506374
Holandês/Girolando,136,41.23341574805372,30.577206840934764,2,1,0,0.7489607705353413,0.8388634025096007,153.2114388247447
Holandês/Girolando,47,45.42293195731922,20.493740703267214,2,0,0,0.5977587932244688,0.5099907574346122,66.84193778981951
Angus/Simental,148,40.47915971402093,22.6502809835753,0,0,0,0.8010789097021502,0.8068633873729429,159.078431553725
Holandês/Girolando,167,28.113547541350094,24.429794810789264,0,1,0,0.4219735418336069,0.5345743308891779,117.53937354395384
Guzerá,107,23.645662258532028,19.63127069165217,3,1,0,0.4284701491488422,0.31772072652736427,53.22055033306238
Holandês/Girolando,120,40.6910256467664,25.32207811435038,0,1,0,0.5852524723593562,0.6024001239888391,114.21577335929022
Nelore,10,28.317570398580745,30.44764190986996,0,1,0,0.5578320691738932,0.6796817081811066,38.33304314001299
Nelore,170,30.671637554148695,22.038151357225157,3,1,0,0.5297172036340001,0.4744504816179994,112.76940477878578
Holandês/Girolando,71,43.94683277834853,25.580571276126904,2,0,1,0.6637308242337133,0.5163068534016247,78.9144873628533
Guzerá,166,27.825355209289036,13.002258455845778,2,1,0,0.4834016446399168,0.4457834335757949,99.83939668936975
Nelore,104,28.250037701059373,23.844283198060637,2,0,0,0.5522407240989088,0.6034940511220964,91.76304987819259
Guzerá,1,20.46098896663856,22.747830856295177,1,0,0,0.5513124418610312,0.4773666310344301,20.555096309327542
Guzerá,7,24.633556253435547,20.72600959035846,2,1,1,0.5141864474797264,0.41887689759788205,28.673297472260494
Guzerá,122,27.249104444416865,28.325801878514127,1,0,0,0.47298657742256695,0.3090426432065956,66.45661034713562
Guzerá,101,22.728658242348565,22.695025273504687,2,0,0,0.5381660865814543,0.4561679020758944,71.53134267425055
Cruzado ½ sangue,5,35.52509892048631,23.29009005162565,0,1,0,0.7308735898018041,0.8530044508042868,36.95981260218393
Nelore,134,32.17937654043556,22.491228500843714,3,1,0,0.4943974109277371,0.509275717183894,100.97637001270064
Angus/Simental,153,38.57090139333129,16.332736512939693,1,1,1,0.7131686859726423,0.6954915671289641,144.0724236541595
Angus/Simental,89,24.5,19.472054239692156,2,1,0,0.8536192547503574,0.9120300490762123,105.4240867579445
Holandês/Girolando,84,33.609558186440985,27.844373944480864,0,0,1,0.553182522114254,0.581369702153635,84.60563529901818
Guzerá,1,31.658567475668246,15.560197412480113,0,1,0,0.6714467086443147,0.814603121844656,34.90598528014101
Holandês/Girolando,141,37.26731103485811,20.934738601537177,0,0,0,0.5259971779049488,0.6026108675462282,125.73155248483542
Cruzado ½ sangue,60,25.063427107484017,22.401119774840943,0,0,0,0.602009892767479,0.7284103880057409,69.83202601374913
Cruzado ½ sangue,158,37.94098955324109,30.974487469166263,2,0,0,0.5354791003436387,0.45985262195667115,110.32266184550564
Cruzado ½ sangue,67,33.05342236617469,27.074415061985476,1,0,0,0.8806719696556314,0.7446561563906817,82.31318867072441
Holandês/Girolando,102,45.52470244478863,21.771317891787604,1,1,0,0.6221147466825776,0.7017548819609862,112.76681289882256
Holandês/Girolando,49,41.38479337609682,29.218054788462204,1,0,0,0.6224032669992188,0.6592836317219652,77.03902894271964
Nelore,29,30.604956976742592,21.03793671799552,1,1,0,0.5129251260060081,0.6636006309124902,49.04462923874064
Cruzado ½ sangue,139,34.45203699085807,28.036399214936022,2,0,0,0.6505163088683346,0.6850923357917832,130.9446143159232
Nelore,89,31.4412090917235,18.564491016307937,0,0,1,0.5171558221095489,0.6239226006113301,88.66781186048797
Cruzado ½ sangue,97,42.10972179422439,28.29303132715663,3,1,0,0.625382451491536,0.6345568325719719,100.54844578108032
Angus/Simental,173,42.36952851181635,22.375465418116057,1,1,0,0.31414085540227016,0.36019663359359255,102.37518014235877
Nelore,173,23.468812387540627,19.885983036234922,2,1,0,0.5557159836001828,0.42768929996659294,101.32661104939994
Holandês/Girolando,154,42.233307576394516,23.131425547694743,1,0,0,0.6820477614709642,0.6689583353274802,145.97898000603533
Nelore,34,32.99518268836126,25.10937671888086,1,0,0,0.6538568797412394,0.5758753646292956,51.123480925011016
Cruzado ½ sangue,107,37.810803226144586,22.02100627789715,2,1,1,0.7839967043107342,0.7459595179411262,117.31260411802624
Nelore,158,27.506882559293153,26.215814023981295,1,1,0,0.5312291938608202,0.5710218768135552,120.44393135791698
Angus/Simental,68,43.24225000334658,21.66802446534373,2,0,1,0.8138663443925048,0.7289410804312031,95.14602967200415
Nelore,19,32.247098398429216,26.481489575725433,0,1,0,0.4398431219555194,0.5080196443438894,38.23426723536401
Angus/Simental,146,49.57632846636378,25.768888248146396,2,1,1,0.808244369410052,0.8355837611649516,175.65726720562645
Cruzado ½ sangue,87,29.999993055005955,23.75630778116826,0,1,0,0.5770276620951965,0.42968793262752847,69.79821327109764
Holandês/Girolando,102,37.46299711799787,22.2344707505362,2,0,1,0.5437597911650438,0.4374282186787437,81.69948729987577
Cruzado ½ sangue,176,31.775523806160184,24.606163183061064,2,1,0,0.6195852453975544,0.7079967540958816,153.40364641931853
Cruzado ½ sangue,109,31.0391113998449,26.201014972134796,3,0,0,0.7940519691917557,0.8320578798125225,124.36844189956217
Angus/Simental,77,33.99490662606379,32.24719661092644,1,1,0,0.7408156367240474,0.8468669370167053,100.39472952708664
Nelore,67,19.3306357301419,27.757681687192722,1,0,0,0.699648814767838,0.8059548199488265,69.68511272151886
Holandês/Girolando,75,37.82650263138433,27.903959799263365,1,0,0,0.5938957379111826,0.5792185371704087,80.68769773076903
Nelore,22,30.292753208949666,36.354048779441136,3,0,0,0.654785110454799,0.5637222140878464,50.5100742758635
Holandês/Girolando,143,37.53389077247045,26.063833907071377,1,1,0,0.6050015957177514,0.6824825149901143,135.17014480959284
Nelore,150,35.77383414235189,25.93857404524681,4,1,0,0.5725328671489204,0.4871544726081289,106.99207854773208
Holandês/Girolando,51,40.066879063579314,26.816060297286615,1,1,0,0.7049185252958328,0.678962048449017,72.17270197121259
Holandês/Girolando,55,46.45514527592068,19.96413608964699,0,1,1,0.75607154940128,0.7357806020500219,91.35332584724543
Holandês/Girolando,157,41.30710206364984,22.224393454324975,1,1,0,0.7088351712898027,0.64731172571236,145.05444172443458
Holandês/Girolando,5,44.13203654946629,21.975322933230665,3,1,0,0.594993778150491,0.5842145916061718,50.57170729229022
Cruzado ½ sangue,94,34.11696621573425,26.590455908878248,3,0,0,0.736833764730182,0.6269260215479767,93.66847545147446
Cruzado ½ sangue,83,38.47513852761425,23.303301751115207,0,1,0,0.8304822253757934,0.8712659395373761,113.92525959754843
Holandês/Girolando,124,40.279696750662005,24.55289370189721,2,0,0,0.6128626064405465,0.4926336932973577,99.24547374566458
Holandês/Girolando,30,42.48060354044393,28.349818480593857,1,0,0,0.4689483112088213,0.4820524558659791,57.34865466871095
Angus/Simental,120,39.6484982014252,27.452602954816555,2,0,0,0.7774217503606857,0.7707628107191244,132.85766927515198
Nelore,68,27.991000896554382,23.35311598783501,3,0,0,0.5168819605947852,0.30914707285004056,52.4691191800452
Nelore,111,30.41743811623637,21.32001961248711,1,1,0,0.5368897144044704,0.45951498004739516,82.22070850184836
Nelore,8,36.82035186169189,28.541098926612754,2,1,0,0.6056177755731013,0.682060769876008,40.713058666359416
Cruzado ½ sangue,83,31.91841223161823,27.095564723639463,0,0,1,0.5897968327191841,0.4479773030873754,69.26071298517132
Guzerá,94,27.258394678559746,17.574972726818473,1,1,0,0.4744590627223512,0.5364079548817869,73.48970943129711
Cruzado ½ sangue,39,38.031115803477775,22.747384244366877,4,0,0,0.6289868531369756,0.5998343575260303,55.62223391381728
Cruzado ½ sangue,25,37.56101312377712,24.66206184806705,3,0,0,0.8016729331783518,0.8165358411459367,60.05276257769626
Guzerá,34,26.035149253158096,27.115318868484124,1,0,1,0.5028566123907903,0.49011705737832584,41.76226948825531
Angus/Simental,62,27.274750836691872,27.640405979759084,2,0,0,0.5778975382062795,0.5658831113915673,61.705960495518376
Cruzado ½ sangue,18,35.06681127459387,25.135624004701896,1,0,0,0.5084533670744773,0.6548772110995975,48.93196777280316
Nelore,170,21.231840094819315,26.340990125435425,2,0,1,0.5639229921659602,0.2638533193853294,69.57943035293681
Guzerá,73,30.409811692823695,24.256547209512615,0,0,0,0.392704339934357,0.36007058026693145,58.03118393937864
Guzerá,145,26.50842161357978,21.304593247277758,1,0,0,0.3515811687422047,0.37806970316288835,86.14871064774312
Nelore,175,32.49885906955196,22.954942435834983,1,1,0,0.6135535990934011,0.6154805233377144,141.46467348879517
Nelore,15,25.84261101636632,24.075964746560434,1,0,0,0.6184498402868646,0.6817840344685481,36.82490519234453
Angus/Simental,117,31.013716370149755,23.861282999925642,0,0,0,0.6776642986022069,0.6782385397772428,110.96859758034866
Guzerá,156,26.7822631524235,16.457708382226116,2,1,0,0.5278976326594124,0.5143525582508726,103.80752333422558
Guzerá,114,25.899189680131574,22.410066660282276,2,0,0,0.5178715561985725,0.416717716379462,75.79500586149054
Cruzado ½ sangue,77,31.03383669537134,24.224822612356608,1,1,0,0.7062661324565994,0.6959149009766679,78.50561902053656
Holandês/Girolando,78,40.423306403663815,22.874520032377195,0,0,0,0.7495462389530769,0.7075264819660192,94.14473985382386
Angus/Simental,7,50.45346151414517,23.012704817953658,3,1,0,0.420334312434369,0.3910530258172184,53.248158571284726
Cruzado ½ sangue,96,36.33810218947623,25.95196548321835,1,1,0,0.6135451145669366,0.5864838482675439,90.66614581462703
Holandês/Girolando,178,45.247493029316594,19.684171251805466,1,1,0,0.7395589816404854,0.8381837148233994,193.3148044601996
Guzerá,172,28.531810674660065,17.487831144195155,1,1,0,0.46100662385129365,0.5312403601079099,124.50359152878863
Angus/Simental,8,44.65757964733487,22.6073208366533,1,0,0,0.72416330351488,0.7733312604657738,53.604289445515256
Cruzado ½ sangue,127,32.23971330839702,27.05645762200716,0,0,0,0.7225769979845885,0.642375964749163,112.10689162952387
Angus/Simental,55,28.753574115461177,30.750212157946553,2,0,0,0.7293064018239986,0.5308487023969763,56.776336469863935
Nelore,162,28.339948534478964,27.12851295637896,1,1,0,0.7007919417234867,0.7377141071857034,144.6571240271833
Angus/Simental,9,41.65281069498426,18.12694496052461,0,0,0,0.8496034190123289,1.0737613580181398,53.07914738216286
Holandês/Girolando,168,35.15099802442463,23.070531042492917,1,0,1,0.6663651224082852,0.6878028867408366,150.07752687085897
Nelore,150,28.382719173287345,25.026537524326116,1,1,1,0.5301953829275222,0.4768927532956374,95.00046599039658
Holandês/Girolando,22,36.54115128498844,24.71036446769437,2,0,1,0.3522127279018431,0.2695944275917391,42.72418767153184
Cruzado ½ sangue,11,39.00811700737252,26.157218211771497,0,0,0,0.6040847583420421,0.6706061473610798,47.48223183734896
Nelore,150,31.623099553922973,20.331804214156957,2,1,0,0.4146731107289474,0.28886565989863244,77.36080097165546
Holandês/Girolando,28,43.2577031032198,24.25977235020297,2,0,0,0.7054413973300716,0.739531011553246,63.781184440268746
Cruzado ½ sangue,96,35.486405252483884,25.681291319104517,1,1,0,0.6568157782232003,0.6777844307157339,99.62203269422837
Nelore,164,28.869627616067557,27.30268381321464,1,1,0,0.6195855756026778,0.6499364756604782,140.4248713256098
Holandês/Girolando,102,40.98778141263752,20.777127333548833,1,1,0,0.840617104274042,0.867074131695848,129.4458082358629
Guzerá,72,22.444446258403048,22.619372531028407,2,0,0,0.497504404181163,0.5103063603878514,60.98540878532318
Guzerá,80,19.440674063748297,13.184729279706639,5,0,0,0.7166395496327036,0.4385944355360042,53.17937979818799
Angus/Simental,12,38.67536508655261,21.514152129688902,1,1,0,0.7467319162002889,0.6362026200769105,48.034570656565116
Cruzado ½ sangue,174,34.29596102508858,21.902340428115828,1,1,0,0.4958761966911704,0.5485173009794055,126.09889891449491
Nelore,56,33.232425989488824,19.921661967330227,0,1,0,0.49379281248898804,0.39314348952979816,54.093292538860936
Angus/Simental,34,45.07101117237065,24.662448600930606,1,0,1,0.6771341294646004,0.5763707390556183,61.64693070169653
Angus/Simental,52,45.06499318249526,23.776218271818927,2,0,0,0.7880946223826385,0.8065970021149819,85.49560398780065
Nelore,173,25.506917423471428,14.963144489689554,1,0,0,0.45527500997707,0.44752881123714816,106.05557686807575
Cruzado ½ sangue,17,31.590939860200923,24.862031877207027,2,0,0,0.6072226528909664,0.6163352019034026,40.53782356929952
Nelore,156,30.681170035584827,20.28670347684389,0,0,0,0.5338959719203914,0.5800974880903055,122.97201849135769
Angus/Simental,127,49.3935710498398,25.94275583676206,1,1,0,0.6684661071196124,0.8961783778958092,167.0013879977502
Cruzado ½ sangue,149,38.920396814855664,18.872595009085337,2,0,0,0.729255691984769,0.5959417117903945,127.64676858761614
Cruzado ½ sangue,175,37.47758864799352,24.12002615412376,1,1,1,0.7105453527311891,0.7316359392001024,167.99829577065213
Nelore,151,27.642742155577483,22.867346684453977,1,1,0,0.6666567135103959,0.6603417691822919,128.68206419745025
Angus/Simental,169,34.025601659801936,25.212407539801323,2,0,0,0.6819321041722121,0.6849010208450045,150.06496650906652
Nelore,23,31.76117759184134,24.498789110605387,2,1,0,0.6702527567647902,0.6573243449019612,48.755426497878766
Nelore,143,25.14768557517974,22.97934329991418,2,1,1,0.4136002914022955,0.49806656835764745,100.97105007530295
Nelore,98,28.16547277156894,17.85491074382302,0,0,0,0.4111615699010143,0.3604061149565022,61.89209975603478
Cruzado ½ sangue,98,32.54088820399231,18.091168146155873,0,0,1,0.5064818145299665,0.569234272879637,85.92784469575656
Nelore,161,34.575192311929825,21.664452243631125,1,1,0,0.550921169263209,0.6247012361939889,132.60730497502368
Angus/Simental,174,36.403862136681454,23.96688046428165,3,1,0,0.8582734834064418,0.8066103588080467,179.24013449362297
Cruzado ½ sangue,127,23.243001445709538,21.567008211203532,1,1,1,0.5737643711296407,0.6012937745808417,102.43072987529732
Nelore,87,30.76555626681864,26.50084772231786,1,1,0,0.5023306595035564,0.5592335059505273,78.07627895117969
Nelore,82,26.553423514136256,22.883116323153267,3,0,0,0.5283982044690663,0.43864081153551754,57.18193618645033
Nelore,70,29.149208585532115,20.13994910088196,1,1,1,0.6072828123387655,0.572013024692978,67.50322846423286
Holandês/Girolando,65,39.56647649578938,22.887614828048363,2,1,0,0.6250730901142241,0.5577212391659215,77.18799248609176
Cruzado ½ sangue,71,31.905184016728928,24.90343934526621,2,1,0,0.5813241346291849,0.5473253237227148,70.5984741535846
Nelore,17,31.766192036246466,25.29953887529834,3,1,1,0.415460473664231,0.19240795317896991,35.48799660717737
Cruzado ½ sangue,14,26.868540486589172,31.513516527972516,2,1,1,0.5771106777705167,0.6084935774290718,34.07908952490718
Nelore,140,27.19045021265974,21.324362639986322,2,1,1,0.6677461752935333,0.5125817827994676,101.48712261635963
Cruzado ½ sangue,80,35.73615165246952,23.7060853536384,4,0,1,0.6500018609326325,0.4340022672210533,71.31431253454038
Angus/Simental,167,35.23661851095034,25.704495787277704,2,1,0,0.6349167313214897,0.681169326214528,150.45805466968602
Cruzado ½ sangue,110,26.564773162920112,23.906308163196737,0,0,1,0.7759758370001828,0.8049401906945692,115.50585834688944
Cruzado ½ sangue,7,35.674221373026946,21.997527416045386,3,1,0,0.5756265147733794,0.380649414658491,39.6496876846635
Cruzado ½ sangue,29,37.492378521766156,17.802971294623028,1,1,0,0.7961951137430712,0.8074532103143109,62.05495084133358
Nelore,37,28.84251677324948,21.956661763787938,1,1,0,0.6903606977900101,0.7540535972734916,54.42231330202922
Nelore,175,22.137040405356636,19.705190349128795,3,0,1,0.555601162637467,0.3931728320767107,91.87494375721883
Nelore,40,31.47089411344586,17.093573275504887,3,1,0,0.4001450472628313,0.4448581904277246,51.24399216042114
Holandês/Girolando,93,31.70056059290156,20.817284633317655,2,0,1,0.9432925707647619,0.753182588038229,104.63439494594397
Cruzado ½ sangue,168,34.235197107392665,19.811633116934182,2,0,0,0.6826003661891001,0.43430034200775275,108.23792243540441
Holandês/Girolando,175,35.5626808762892,26.335146181171794,0,0,0,0.6427529921571322,0.7162493658609576,158.49319360512794
Angus/Simental,43,32.780723214048656,26.404367349657175,1,1,0,0.8299547101991314,0.8227965553289666,66.13268176925922
Nelore,9,27.453314940221084,20.3844828416765,3,0,0,0.6202302787021348,0.35631599657860796,29.57228870629623
Cruzado ½ sangue,28,32.26680977429096,22.959085477747514,0,1,0,0.7842032184875085,0.8404403981976857,56.27280069416747
Nelore,12,26.74527112364743,16.56702935154986,2,0,0,0.4837652211320104,0.49134391790964627,32.33580788529421
Nelore,35,31.060461473753026,22.022640199269222,0,1,0,0.5818473412774393,0.547832412250962,47.425265738459416
Cruzado ½ sangue,102,31.215722486164665,25.595927602809383,0,1,0,0.5095542746730569,0.7706258061944571,106.99525463221165
Angus/Simental,164,42.4108589225232,27.29975155845641,1,1,0,0.7966284555102419,0.7671974310642217,162.98493317978884
Holandês/Girolando,97,41.4058658282174,21.147811673234745,2,1,0,0.6773612824928735,0.6696177741694032,98.56010261297948
Nelore,113,26.558549776912923,28.20741944211008,4,1,0,0.5781009255486813,0.3999851710050927,71.42741954310108
Holandês/Girolando,37,35.67030058083857,17.93723231394611,2,1,0,0.663169781758346,0.6453730742819193,65.34968026712671
Nelore,144,23.233762953333965,19.00948880342483,0,1,0,0.5249011179411639,0.5752202698073194,110.55743061506654
Angus/Simental,111,39.3082993004007,26.838647462551506,1,0,0,0.6201534149883079,0.47067119772692395,89.10722371778182
Cruzado ½ sangue,155,31.581649810994566,30.68448491425299,0,0,0,0.7269473236152657,0.9703824509598444,182.36568795324698
Nelore,170,20.6973156517777,25.97372795273478,0,1,0,0.6989704036741439,0.7342908860581179,141.8653175065323
Nelore,63,27.1249979453071,23.83863045386395,1,0,0,0.49433316410899153,0.41845342043223716,50.20728960539274
Nelore,17,25.846380897607666,15.219265013911166,1,1,0,0.6053540504971096,0.6963154508732241,34.69006206837653
Angus/Simental,41,45.09054916476797,15.910211775826083,2,1,0,0.7697011168359278,0.8896619310554574,81.00294162693714
Holandês/Girolando,79,31.486106940533453,24.517638147583476,2,0,0,0.6809312483051188,0.69608147404063,86.02039436421329
Cruzado ½ sangue,170,27.234596801063784,22.5677493217153,2,1,0,0.4720744693298812,0.36411555813118496,89.76599661038237
Holandês/Girolando,68,45.5498482155285,19.576659271391527,2,1,1,0.5303163046222819,0.487582343924638,80.3634885766646
Holandês/Girolando,138,46.78381578731982,24.262130323320203,1,1,0,0.5901870756175694,0.4712015376734102,110.96742567776253
Nelore,97,26.392559714460255,24.46052547003124,0,1,0,0.3360995276428069,0.48015698508865784,73.05829219471663
Angus/Simental,33,35.1556137973599,27.77766347416109,0,1,1,0.8819235339391457,0.7876638098050309,58.41398825420039
Guzerá,58,27.84870618965994,24.546409132050805,0,1,0,0.5349318067720727,0.5427685191474353,55.96803773956823
Holandês/Girolando,117,28.364501015273447,28.91357747333754,0,1,0,0.6765544794341011,0.7571255140582713,113.20075529497042
Cruzado ½ sangue,121,25.555225261977775,24.031976118195253,2,0,1,0.3990740598805389,0.31673853700821036,65.5037077427918
Holandês/Girolando,78,38.596332995746444,23.538660020770656,1,1,0,0.470254851672654,0.4794574018425698,75.14924071924628
Angus/Simental,41,44.97450754758107,28.25724874498873,1,1,1,0.7197307403584998,0.8387719319871076,74.68635610199148
Nelore,130,27.47494469141641,20.086236479834263,1,0,0,0.7470489965483977,0.7610806360834486,126.2577050005557
Holandês/Girolando,31,40.50468395867577,35.25778981306465,3,0,0,0.5996559174745957,0.5577494774258617,54.67286442941227
Guzerá,168,29.401367817692037,25.501029912666944,1,1,0,0.5820608113691816,0.5177107990357424,120.52772910312918
Holandês/Girolando,34,50.53442366639073,25.52331701135069,4,0,0,0.6248112231173796,0.6078072889437132,69.75281718650992
Nelore,20,26.981030343980905,26.10038389589039,2,1,1,0.5555239259288867,0.4444794821783865,37.57438495209644
Nelore,90,28.94107146693301,31.50854590132657,0,0,0,0.6714683848892933,0.8294888713309139,106.31747745517774
Nelore,93,35.37719327469995,27.170029646690427,0,0,0,0.5154048369833456,0.6875205008307722,96.92927872056917
Guzerá,91,21.433402174425716,17.579776083984306,1,1,0,0.43444003373504736,0.49361210849211795,66.54222184109523
Guzerá,79,29.082743211661466,29.613881539070018,0,0,0,0.6347167026418525,0.7325055135343462,88.3343485343452
Holandês/Girolando,179,34.90842233819371,22.63641368221993,0,0,0,0.6852391494280635,0.43987839574795395,113.93552060810273
Holandês/Girolando,88,40.51236183551578,24.428620291357294,1,1,1,0.8054885854174088,0.779745632760893,110.03272941674891
Guzerá,86,25.272142857799178,18.882984111298935,0,1,0,0.43490135512845474,0.5838405745446158,72.15835878473824
Guzerá,76,23.125965197896313,26.104808072495583,1,0,1,0.6336340498512927,0.6338044874614105,72.68019679424982
