id_animal,ano_nascimento,peso_nascer,gpd_pre_desmama,peso_desmama,gpd_pos_desmama,peso_adulto,custo_mantenca,receita_estimada,lucro,sexo_M,predicao_lucro,residuos,residuos_estudentizados,distancia_cook,alavancagem
195,2023,25.688472374628887,0.4365307799804308,138.353813131938,0.3946202543266755,292.4432145969324,1938.3566385980268,2437.02678830777,498.6701497097431,1,104.92378961338831,393.7463600963548,0.9973829633838851,0.0023611633554691375,0.011728597818240302
196,2015,33.961526844652404,0.7991445189009292,224.77255905949536,0.7836415505565141,470.125374582422,2081.4201145107863,3917.711454853517,1836.29134034273,1,1941.7268424909832,-105.43550214825314,-0.26627846144977624,9.624184446243757e-05,0.006734748590791888
197,2022,33.342571830841045,0.9563689631974948,242.2751706118185,0.8843142475122691,546.1978873134194,2155.3429833321616,4551.649060945162,2396.3060776130005,0,2198.1889312271687,198.1171463858318,0.4998237531609371,0.00022477682863264543,0.004475198333692173
198,2021,28.555969244078646,0.8847918791853887,226.23028585103648,0.6180516478292158,439.7737328926498,1996.6852216200064,3664.7811074387487,1668.095885818742,1,1642.328693367903,25.767192450839048,0.06495327914697269,2.5974543196455684e-06,0.003065825211530755
199,2016,31.35297678197677,0.9560930431236804,236.3956008379995,0.7521469966928485,493.8824085287589,2190.6938171883903,4115.6867377396575,1924.9929205512672,1,2075.135605383826,-150.14268483255864,-0.37868326343708686,0.0001158087059505617,0.004018244207864587
200,2022,29.45391979002354,0.6392587157360838,184.5803048567407,0.5015922495063271,365.79095362647314,1755.9022704873344,3048.257946887276,1292.3556763999416,1,1046.7474247873736,245.60825161256798,0.6198221689210919,0.00038118293276760657,0.004933469920663061
201,2015,32.63621294560107,0.8507043877041955,226.6074689530164,0.6263350250229889,432.5267124873243,1898.4169509851067,3604.3892707277023,1705.9723197425956,0,1856.1723568826148,-150.20003714001928,-0.37874206838897817,0.00010277862723612415,0.0035666455625713144
202,2023,26.242218201322373,0.8202048484581915,225.5149758692526,0.229384312532403,338.70914895566096,2089.124309020152,2822.576241297175,733.4519322770229,1,1308.3962375679632,-574.9443052909403,-1.4547288008211907,0.003574311327418604,0.008383569323718908
203,2023,32.0173744759418,0.6174661242371027,164.65867594829544,0.644893316277093,392.1685023597325,1845.106265751312,3268.070852997771,1422.964587246459,0,1058.8288017973937,364.1357854490652,0.9198603032432008,0.001100593666685392,0.006460575469154378
204,2016,27.548327929388943,0.8126106042661062,205.1724916331255,0.4028959203571159,324.5659271712683,1942.58279585253,2704.7160597605694,762.1332639080395,0,1236.0783921100883,-473.94512820204886,-1.1956778409777915,0.0009330143789046992,0.0032538836653857386
205,2021,26.224980277778123,0.7427761773269479,195.55954489664177,0.4491453188889233,350.10676249329686,1993.807125823648,2917.556354110807,923.749228287159,1,1017.3368993535734,-93.58767106641437,-0.23607248064507722,4.882584070231446e-05,0.004357327082341864
206,2017,33.30241288144465,0.9092535899409004,240.9175830708399,0.8113792569769112,519.1204874116339,1930.3194777757944,4326.004061763616,2395.684583987821,1,2174.7120410434186,220.97254294440245,0.5574155391503388,0.0002601674302753787,0.004166301020258169
207,2021,34.21848202913626,0.8984985295210987,232.6778321281859,0.7081310052646388,474.2001845881126,1895.6104338920688,3951.6682049009382,2056.05777100887,1,2196.3490513768475,-140.29128036797738,-0.3539678180684675,0.0001203428567294825,0.004775314135254599
208,2023,36.08952512842214,0.8340536173761894,214.2570960537923,0.7559474699944428,464.1970867189237,2183.507938122398,3868.309055991031,1684.8011178686324,0,2070.337114870251,-385.5359970016184,-0.9752327341153773,0.001733047849559905,0.009028257454988163
209,2018,25.962080322810703,0.645907311423243,180.15387595308027,0.4266265912682057,320.8226992377702,1787.6928725598502,2673.5224936480854,885.8296210882352,1,732.827201320291,153.00241976794416,0.3862525120247752,0.0001757428069547074,0.005850394556701973
210,2015,30.923226695619373,0.7255888895860357,200.56597640905156,0.5107435588925862,364.4747726325913,1842.8065651826275,3037.289771938261,1194.483206755633,1,1419.1247274784903,-224.6415207228572,-0.5664047032462287,0.0002074444829410378,0.0032204810450216594
211,2016,31.000044062381708,0.7620933440166116,195.20945350136031,0.9878613440600256,487.67765959922434,2033.1255766841575,4063.980496660203,2030.854919976045,1,1473.3906652895905,557.4642546864545,1.406727920136701,0.0012673357383887565,0.003195057691598267
212,2015,31.77929279150792,0.7062726048236907,202.44008221332692,0.5755729995357349,396.8908834542717,1879.2208558271943,3307.424028785598,1428.2031729584037,1,1464.8122519435435,-36.60907898513983,-0.09238791366316149,9.138568942753134e-06,0.005319471989856137
213,2019,30.538015207510043,1.087397832977515,279.753149806361,1.0374727900986076,608.1890079679847,2282.4535774293645,5068.241733066539,2785.788155637175,1,2460.5477555385723,325.24040009860255,0.8222300360217415,0.0011100846952685982,0.00814044621051662
214,2019,28.064437207694432,0.7054430258308547,187.28184461015624,0.6831180892880432,404.787035811865,1867.540687068554,3373.2252984322085,1505.6846113636543,0,988.3538936643172,517.3307176993371,1.3049967276667935,0.000946687956454048,0.0027736935699938935
215,2021,28.73632402840208,0.8205749982656934,211.693856563206,0.6366036451821538,329.4914325640151,1698.8136662660709,2745.761938033459,1046.9482717673882,0,1385.9604302015682,-339.01215843418004,-0.8545901953959976,0.0003481659912047278,0.0023773281165532798
216,2023,29.69425339503242,0.8259124786350485,219.06833607731983,0.592046294061255,435.8794089253166,2138.6909424294586,3632.328407710972,1493.6374652815134,1,1593.5117820761036,-99.87431679459019,-0.25167930922362,3.0024773628616087e-05,0.0023622104642032583
217,2023,28.91814882409671,0.6431076969824392,168.57714062835888,0.5680496776508946,399.1799223336377,1865.724830181068,3326.499352780314,1460.7745225992458,1,934.1511656235044,526.6233569757413,1.3294586429015325,0.001503994920501108,0.004239906477877984
218,2017,31.089403933256023,0.7301001784830314,196.1506932480053,0.6751418257595695,405.5492216835219,1911.4571893535333,3379.5768473626827,1468.1196580091491,1,1422.4507864616196,45.668871547529534,0.11510417316742838,7.358582954830742e-06,0.0027666101065405733
219,2017,33.11595225154871,1.0185126668541031,241.28454393403692,0.9166778092555932,552.7836811377653,2246.326210827564,4606.530676148043,2360.20446532048,1,2375.4676404934785,-15.263175172998672,-0.038596854227001307,2.8156058669766744e-06,0.009352359883671581
220,2017,32.634208557682584,0.8245822826501206,222.80813307823135,0.8121264991213141,498.0020365555933,2104.6268327088733,4150.016971296611,2045.3901385877373,0,1787.125152788707,258.2649857990302,0.6514375176571862,0.00033238704260520416,0.003898708256106772
221,2018,32.058591088559815,0.6648998206118817,170.69560763752008,0.5231292050004569,346.3039642151322,2026.798882919192,2885.866368459435,859.0674855402428,1,1262.7379831138007,-403.6704975735579,-1.0201417754721718,0.0014812863379722256,0.007066847627973621
222,2022,28.834803828574017,0.7155564449059092,201.12901588624692,0.215952819799479,301.6941650831282,1946.5472085984272,2514.118042359401,567.5708337609742,0,1139.2473466005645,-571.6765128395903,-1.4436806445969237,0.0019212853089183612,0.00459296652463486
223,2020,24.81189851966472,0.6886137123977387,176.77981737145825,0.2728715143463115,282.9209575398372,1794.162084481959,2357.67464616531,563.5125616833511,0,621.403868471788,-57.89130678843685,-0.14616378647004558,2.678101381181983e-05,0.0062227041809370795
224,2022,33.488740017445494,0.8478862444280151,221.35151549187927,0.7980801612400793,494.2730252165271,2195.3196185084344,4118.941876804393,1923.622258295959,1,1980.6766512181027,-57.054392922143734,-0.14388452083450556,1.6335287789223505e-05,0.003925840646979503
225,2015,27.134637619527197,0.7299374904846812,185.3996393726342,0.4208174960260687,350.54628538104873,1937.432857236564,2921.219044842073,983.786187605509,0,946.3623393211897,37.42384828431932,0.09436268700089713,6.444551836600924e-06,0.0036021525595947516
226,2022,28.591501109942413,0.7650160953029685,196.9405701321892,0.1143545694760678,272.87067007182463,1767.6060132171551,2273.9222505985385,506.3162373813834,0,1196.2705413931367,-689.9543040117533,-1.7412490052333962,0.0014310792077116064,0.0023592398328823134
227,2018,33.73033633990666,0.9909618334833308,263.18057213259044,0.4510902707201044,429.600051120222,2044.5602236411175,3580.0004260018504,1535.4402023607329,0,2395.985347574843,-860.5451452141103,-2.178940746294924,0.006867672073910518,0.007207422521611204
228,2015,34.65287529760999,1.1581998967305878,267.9723843587528,1.1095867199302074,609.5888212990573,2100.560333574619,5079.906844158811,2979.3465105841915,0,2828.73434199834,150.61216858585158,0.38219512833067754,0.000478785237013232,0.016110678417327898
229,2022,26.99857600636086,0.8333543885517609,223.71872069093612,0.5485607634887558,404.2426621235833,2068.475964795839,3368.688851029861,1300.212886234022,1,1392.5783514153125,-92.36546518129035,-0.23312295097902722,6.01501755716649e-05,0.005498312403038307
230,2018,29.42131182865788,0.8038720211598334,212.43862412103653,0.7104000292067812,449.20301406451824,2109.4554957122023,3743.358450537652,1633.9029548254491,1,1495.7772125724007,138.12574225304843,0.34804985496110424,5.2997928692571535e-05,0.002180791143010438
231,2020,32.76823297159162,0.6635469359367245,172.45691633544607,0.6281910460369674,401.6116175445336,1993.969785201824,3346.76347953778,1352.793694335956,0,1251.3021868833598,101.49150745259612,0.256333424689968,9.086508018053709e-05,0.006860547638681217
232,2022,29.51342014892765,0.8787710900012111,216.95284990478808,0.5442327523902941,395.7043338188976,1783.017898092279,3297.53611515748,1514.5182170652008,1,1672.1971138801714,-157.67889681497059,-0.39759807005607734,0.00011238675723978758,0.003539070809090358
233,2018,31.537761794365984,0.8643137412874632,237.95479168239888,0.7408232478910461,473.3824611526819,2183.4994320950627,3944.853842939016,1761.3544108439532,1,1917.503178416268,-156.14876757231468,-0.39404518166869096,0.00015888652594396648,0.005086062406796869
234,2017,31.08223701604424,0.8616882591837461,215.9727164050891,0.4499842156977278,379.733351792239,1999.3892905764328,3164.4445982686584,1165.0553076922258,1,1771.8749104870735,-606.8196027948477,-1.531468438481941,0.0014484310729616673,0.0030824625496300626
235,2023,31.793734195268502,0.8677608539706712,216.2967094443418,0.6029222318273599,420.078299256109,2001.798124419542,3500.6524938009084,1498.8543693813665,1,1847.8458612114268,-348.99149183006034,-0.8803846964717955,0.0005881121772392637,0.003778703740387059
236,2017,31.040146334064943,0.6445296691162847,186.9898931874026,0.7621019433420974,430.2391753912283,1998.22036255157,3585.326461593569,1587.1060990419992,1,1207.5234127870142,379.582686254985,0.9584342166695666,0.0010088328117952069,0.005460733545953523
237,2023,28.580527577094497,0.8440079930298112,218.53062912364217,0.3967976435601145,365.5187627753372,1884.9505925998444,3045.989689794477,1161.0390971946324,0,1449.716197430219,-288.6771002355865,-0.7277693829729243,0.0002929791513554279,0.002756861001375217
238,2016,30.86272663284007,0.702548031757552,182.3944086896348,0.7820144321310558,423.0411851573592,1973.2023459368188,3525.34320964466,1552.1408637078412,1,1285.3538713715282,266.786992336313,0.672934738704995,0.0003525163126348292,0.0038750584075137587
239,2016,31.45335801553957,0.7964217063759929,211.93491615773505,0.5240982455416733,382.4839452102239,2035.9024035417824,3187.366210085199,1151.4638065434165,1,1657.3286766784902,-505.8648701350737,-1.2758103665831642,0.0007950447181473622,0.0024378285914676027
240,2016,29.97352132289632,0.8247234483890276,206.4594240154699,0.4570768202188635,377.7028368803881,1901.570799967564,3147.523640669901,1245.9528407023372,1,1558.10028788059,-312.14744717825283,-0.7870737215691322,0.00037387648897024134,0.0030074135071503035
241,2020,30.29016476412003,0.942437863539136,248.50868729471944,0.7572146738856235,488.6625053347787,2058.964792122093,4072.1875444564894,2013.2227523343963,1,2010.1628428592182,3.059909475178074,0.007718094622978685,5.147256402748794e-08,0.004297526123640804
242,2017,30.816522653299725,1.0925296472495356,278.73871629468726,0.1542721809575636,332.3031831584427,1886.0044921594476,2769.193192987023,883.1887008275755,0,2411.3374168352393,-1528.1487160076638,-3.891628513518991,0.02507954342247007,0.00832770725545158
243,2023,29.784203505794125,0.8222594612252216,216.71473995366625,0.6880715775142625,445.6951976783956,2024.8145110920684,3714.126647319964,1689.312136227895,0,1504.291924504449,185.02021172344598,0.4662749816871479,0.00010215419981932402,0.0023419735632182106
244,2018,28.282997156364907,0.8238451902287853,214.18377559438596,0.7128576684945545,459.1959654879248,1989.253966962874,3826.6330457327063,1837.3790787698329,0,1363.9532879024741,473.4257908673587,1.194086991334768,0.0007972450151367263,0.0027890913227274416
245,2015,30.11090195094068,0.9314704076521024,249.8091925568212,0.7603115793231715,492.9364888645782,2074.503842249654,4107.804073871485,2033.3002316218312,0,1899.558337587828,133.74189403400328,0.3376756781162685,0.00014140540126292885,0.006156974513949788
246,2018,28.754565676700395,0.92580668825743,234.6714608298665,0.6290232428192026,544.7632283100479,2188.047268562173,4539.693569250399,2351.6463006882263,1,1779.2247487020345,572.4215519861918,1.4448225130313639,0.001494315523624216,0.0035702973847587865
247,2015,29.417639528674908,0.7568013330673341,188.89092646944863,0.5583486632600809,376.34434438505946,1861.132753281952,3136.202869875496,1275.0701165935438,0,1215.8838879677273,59.18622862581651,0.1492218047139636,1.5226748195368057e-05,0.0034041188489637893
248,2019,33.69409800547282,1.101460068242928,280.09650363914614,0.7235170957635362,503.7179722162558,2087.904504931311,4197.649768468798,2109.7452635374875,1,2767.155539456289,-657.4102759188013,-1.6632735848523366,0.0042316889447494505,0.007603471814076314
249,2018,30.475120961464956,0.8652932414691873,240.3750780662912,0.930710848444624,549.4676919605325,2352.459651064749,4578.897433004438,2226.4377819396896,1,1837.1234663219336,389.31431561775594,0.9834749964042532,0.0012382119978740802,0.006359941941717745
250,2022,31.213666981564,0.9220020988222796,228.21603178875588,0.5697852960204598,437.304988011533,2018.4515515933651,3644.2082334294414,1625.756681836076,1,1958.297990450463,-332.54130861438694,-0.8388337439416326,0.0005262944442393786,0.0037247486721446632
251,2022,28.70215023851025,0.9224353799381774,231.0218778919756,0.5128951308218215,414.0997641411552,1903.877412483188,3450.83136784296,1546.9539553597715,1,1751.2976535101798,-204.34369815040827,-0.5153248262662096,0.00019507434587608116,0.0036567588998710106
252,2021,27.511627568931885,0.7795879476622042,206.0566648828064,0.4279726237352067,379.98981990757335,1851.2466021598032,3166.581832563111,1315.335230403308,1,1250.9382775280949,64.39695287521317,0.16234388503525857,1.700100512986744e-05,0.0032118143465177133
253,2017,25.38224708141644,0.9202454710324792,228.2025572061912,0.2860918284201997,325.6392342606126,1764.247573909466,2713.660285505105,949.4127115956392,0,1363.2299892511858,-413.8172776555466,-1.0463301073699802,0.0017764238146077355,0.008048426762634056
254,2015,29.101086485154926,0.6889354903824727,175.91911082245565,0.6307987037684337,397.38564283434425,2139.5744275684388,3311.547023619535,1171.9725960510964,0,994.9740584106671,176.99853764042928,0.44632765241987005,0.0001424353218106959,0.00355944138095636
255,2015,28.698320937151152,0.7463216505731273,204.40073040735163,0.4912868101613722,373.7278293412925,2049.275634181185,3114.3985778441047,1065.1229436629192,0,1202.8722989582557,-137.7493552953365,-0.34733239286396234,8.501042815612739e-05,0.0035078540956307892
256,2017,30.80011893359322,0.670657197211851,200.19845612422,0.4131900396612139,343.984936547434,1783.8194171144992,2866.541137895283,1082.721720780784,0,1219.1349174002685,-136.41319661948455,-0.34482598998244635,0.0002037967166610218,0.008489454662431999
257,2020,30.5315367138564,0.9098691712469392,234.67311434790489,0.6635725687191456,463.1206756520374,2077.115440216269,3859.3389637669775,1782.2235235507096,1,1903.935869132223,-121.71234558151332,-0.3067581603798927,4.991502884915882e-05,0.002642799552828835
258,2021,28.397754881631005,0.917236157141898,223.7848015635416,0.7097674855548362,462.3301951847128,2177.279840091946,3852.751626539273,1675.4717864473268,0,1602.0691923799907,73.40259406733617,0.18517129028052756,3.131770154904865e-05,0.004541653079197253
259,2020,32.06264832099845,0.8210960891676332,203.60114284577364,0.5477004104367252,413.32765662943655,1991.9463768145768,3444.3971385786376,1452.4507617640609,1,1721.4491389630314,-268.9983771989705,-0.678881197300994,0.00045862387150214423,0.004948224569483893
260,2020,31.15035854618329,1.0692404768153003,267.75466652716585,0.7290594373146556,498.7617538187638,2049.352704309724,4156.347948489699,2106.9952441799755,0,2344.5615948386303,-237.56635065865476,-0.5999518823113454,0.00046144381208029566,0.006365072855431161
261,2020,30.493498656570157,0.779697882276908,214.5610726812509,0.6524774221776204,430.8792942430016,2241.145117939437,3590.6607853583464,1349.5156674189093,1,1552.0088223115956,-202.49315489268633,-0.5105583074142214,0.00017129155821892105,0.0032724191520735924
262,2017,27.01843544369892,0.6480778851376832,178.41613329457542,0.2121273683283485,284.1187048146662,1650.407963411714,2367.655873455552,717.2479100438379,1,821.9849044029116,-104.73699435907372,-0.2641971657690168,6.103871249089927e-05,0.00434930496521771
263,2020,27.55548201482743,0.5945374136909706,162.3891081625804,0.4829097641946204,327.786520556814,2156.601902001192,2731.55433797345,574.9524359722577,0,611.2015846023719,-36.24914863011418,-0.09144146525506283,7.5504588206681405e-06,0.004490239169650542
264,2022,30.219473345915027,0.7814351104028654,201.1066733162023,0.600231172984905,425.23011040980384,2016.2760533774156,3543.584253415032,1527.3082000376166,1,1469.890458996879,57.41774104073761,0.14468900655478825,1.0020537463309746e-05,0.002385202651851996
265,2016,29.136634757595505,0.8484286076228493,210.06933329664912,0.2177679557578418,323.8652722625278,2017.681339744485,2698.877268854398,681.1959291099131,1,1547.8069682182288,-866.6110391083157,-2.1902157876579413,0.0033110125409402955,0.0034523059474364003
266,2019,27.4061017123032,0.9354613345888554,240.5309925865619,0.6970923276370508,468.8662272780071,1942.578154805376,3907.218560650059,1964.640405844683,0,1627.3844359705731,337.25596987410995,0.8516905626498098,0.0008696785144395808,0.0059573103814174536
267,2015,31.21860457382336,0.9513194710210604,249.80586645933076,1.1798628040988215,628.8924275668926,2182.11248327534,5240.770229724105,3058.657746448765,1,2115.1808860765314,943.4768603722337,2.3862047952738226,0.004549299734419123,0.003997638225499689
268,2015,31.3182488367388,0.8163384676176125,200.3834887429116,0.9321807014624344,481.8715847909393,1970.2502274771475,4015.5965399244938,2045.3463124473465,0,1552.7936745006918,492.5526379466546,1.2434998177088652,0.0014113007937046537,0.004545252753550673
269,2019,30.192176904993243,0.6100412367712584,181.01954845240297,0.741518338105623,436.1166660798473,2013.236881394904,3634.3055506653945,1621.0686692704903,0,958.5618947657572,662.5067745047331,1.6754611576803033,0.0037945964095983625,0.006725494606277797
270,2017,34.62271121712918,0.8616727843253805,230.1665656926111,1.047048107367174,564.2036046609327,2207.8169396039957,4701.696705507772,2493.879765903777,0,2068.6051915843263,425.2745743194505,1.0740996128619251,0.0013392907366019642,0.005771768677799801
271,2018,28.6795195566096,0.894460404268511,239.21296161416325,0.6527943435949349,467.4497806426169,2167.6199364314025,3895.4148386884735,1727.794902257072,1,1731.563048662007,-3.7681464049351234,-0.009507965931817344,9.137170482370283e-08,0.005023226768750494
272,2017,28.498447349687257,0.8364437731893134,204.91461773156212,0.5482682220809305,387.9155372706072,1794.3530848878518,3232.62947725506,1438.2763923672082,1,1444.5488240211955,-6.272431653987269,-0.01582087439396536,2.146537742130454e-07,0.0042653492926241505
273,2015,28.05482778339549,0.8386069202421601,204.7356877909256,0.4590579975131409,346.6795060829304,1931.7038010737251,2888.99588402442,957.2920829506944,1,1409.0187101335139,-451.72662718281947,-1.1403501385106232,0.0012149448219759156,0.0046511093849832125
274,2015,27.943240290058725,0.7600518003229618,196.36236387974236,0.392919951272451,341.3481745257472,1999.1086962258275,2844.5681210478933,845.4594248220658,0,1126.880045384874,-281.42062056280815,-0.7094252561137642,0.00026679539275025545,0.0026422211146255323
275,2019,28.723361781963632,0.7785444888198819,207.7399798493004,0.5141039960256815,466.8193008669946,2168.4017581568264,3890.160840558288,1721.759082401462,1,1363.0394035072602,358.7196788942017,0.9043770235399623,0.00041448057011941273,0.0025269509971198147
276,2020,31.79722877353917,0.7444929582146143,212.51163658202387,0.7351976142378605,454.41073880409294,2001.2409584025688,3786.756156700775,1785.515198298206,0,1508.6054648473792,276.90973345082693,0.6992519898973313,0.0005976569664556303,0.006071369325701251
277,2017,28.133189980846105,0.8356313954044359,219.2644143262987,0.5881579461505232,429.1244011069901,1972.1416615920768,3576.0366758915843,1603.8950142995077,0,1397.2444706455826,206.65054365392507,0.5210659686124101,0.00018313067143204003,0.0033586634077819658
278,2023,30.86019782053593,0.8366424114963733,216.1136540202781,0.633641594459463,442.9224892439988,2022.304533109284,3691.0207436999895,1668.7162105907055,1,1703.6181881418418,-34.90197755113627,-0.08794060291606282,3.364821552426759e-06,0.002168587838940431
279,2019,27.25160279458285,0.8747892710354003,212.74639605068975,0.7664383718643845,489.39363562883904,2105.8776331956324,4078.280296906992,1972.4026637113595,0,1367.2268503316482,605.1758133797114,1.5288893413102167,0.0024102414134492232,0.005136006358487762
280,2022,30.6632934192951,0.8284409580920653,225.975899200382,0.7951209766819287,508.1122922691226,2239.9945318854384,4234.269102242688,1994.2745703572496,1,1715.1998986341066,279.07467172314296,0.7038160376691838,0.0003494726563982801,0.003513306755171034
281,2015,30.76535260272601,0.6574702410000475,172.61645980673026,0.7775454513268047,419.0078600315967,1881.799869292215,3491.732166929972,1609.9322976377575,1,1143.232232763559,466.70006487419846,1.178228248224957,0.0013095708712665057,0.004696400662474768
282,2019,31.122372393153277,0.8021316005722962,224.09775695151404,0.1844650378605989,312.670378489305,1796.5790818265111,2605.5864874108747,809.0074055843636,1,1695.0734056895892,-886.0660001052256,-2.241085323278564,0.004764057581322899,0.004739354859523568
283,2017,25.61951368814169,0.5389574103261465,148.02549265978038,-0.0404055038880924,167.48944810170036,1567.846206657497,1395.7454008475029,-172.1008058099942,1,345.03892673901566,-517.1397325490099,-1.3075590891594246,0.002549121035232365,0.007404906839864729
284,2015,26.998992919957075,0.8474321536371967,229.1844017647112,0.7072135573365917,544.0402122321693,2195.6236631824377,4533.668435268078,2338.04477208564,1,1445.3470299731655,892.6977421124745,2.259989198439173,0.006687065119338717,0.006530352036473296
285,2018,23.951904138654367,0.708357957350092,188.1385255026479,0.220416415946288,270.2744991292592,1934.466218181249,2252.2874927438265,317.8212745625774,0,636.6699204975112,-318.84864593493376,-0.8060550565757719,0.0010650738911602885,0.008126874234830887
286,2019,29.73091106985434,0.7078928254426411,187.2924404972693,0.6629842390379733,403.8287389345232,1842.4978112844,3365.2394911210267,1522.7416798366266,0,1139.6574560536565,383.0842237829702,0.96583671141438,0.00046409145918566884,0.002481178144682358
287,2021,29.47237217249078,0.957233342661388,236.33620315677325,0.2634864068094206,322.312615097234,1895.645468806301,2685.9384591436165,790.2929903373151,0,1832.7074688376115,-1042.4144785002964,-2.638266457479542,0.005725864107445098,0.0041207309363823445
288,2015,28.04794105888448,0.6746524943897069,178.49770186195428,0.2046711390693508,267.1722538110857,1923.507028571119,2226.4354484257137,302.9284198545947,1,965.2206441075392,-662.2922242529445,-1.6720543584957377,0.0018654254631242948,0.0033310500087226627
289,2017,31.14733430390916,0.8412789031999189,222.742437514894,0.6815996135524008,449.1674633092538,2117.455636266408,3743.0621942437815,1625.6065579773735,1,1768.2745670476154,-142.66800907024185,-0.3595323583635676,6.166088163354036e-05,0.002377332092842543
290,2016,33.46325193546531,0.7570649031527059,204.5641335672753,0.8651191860310506,465.6239707005411,2136.024150627165,3880.1997558378425,1744.1756052106775,1,1722.6405410521677,21.53506415850984,0.054328160322526735,2.7599682885714283e-06,0.004649057563816932
291,2023,28.05605195743566,0.7741001257954425,195.86658710992896,0.5751781435647775,404.5188031270424,1866.435021463126,3370.990026058687,1504.5550045955608,0,1162.2309660484798,342.32403854708105,0.8631641640338067,0.0004309929268567043,0.002883288146130548
292,2020,27.903257673836286,0.6200331857138954,168.28517539121327,0.086141082838511,238.106562350673,1862.671315912621,1984.221352922275,121.55003700965403,1,798.1406179444849,-676.5905809348309,-1.7089685423406562,0.0024340647020903005,0.004157784695221721
293,2017,25.916603557568443,0.8293951987102679,210.71821152447788,0.5015857633914118,386.902496654366,1945.690444216738,3224.187472119717,1278.4970279029787,0,1151.1432339012727,127.35379400170609,0.3214054838802023,0.00011004710525232922,0.005293530750282395
294,2022,28.777810342227685,0.7664773510317461,182.70818130357583,0.669671138268301,408.5239932988755,2097.2449734140787,3404.3666108239627,1307.121637409884,0,1150.500780981029,156.62085642885495,0.3955110155225427,0.00020376661840344583,0.006465475684364688
295,2022,24.16754985697517,0.4123598847651727,125.92847057597103,0.171894920690521,222.1253033972444,1811.4670196001664,1851.0441949770363,39.57717537686972,1,-133.14306012484974,172.72023550171946,0.437595848286332,0.0005013405092618877,0.012910994367295106
296,2016,29.725349278329148,0.7796582150336189,197.11580463765463,0.7967382924400858,466.58255377099977,1978.348988194232,3888.187948091665,1909.838959897433,1,1404.7378609955533,505.1010989018796,1.2742087122979273,0.0009601981527506405,0.0029501134906625838
297,2020,29.88451279170782,0.7408325889111674,186.23269723740705,0.5357814425158717,377.7981584036461,1981.2389856398256,3148.317986697051,1167.079001057225,0,1213.270391968932,-46.191390911707,-0.11646042561787368,9.370302802763244e-06,0.0034390617485649602
298,2021,31.097140233854677,0.7644186698850188,189.62630613282292,0.7834322951728722,444.6763247277388,2115.463195718528,3705.636039397824,1590.1728436792955,1,1461.0007072762558,129.17213640303976,0.32596836452004746,0.00010970497741684861,0.005131223792883362
299,2016,30.3031372583955,0.631103169160347,158.48366279912526,0.7116708287030562,394.6874123091457,1922.988487863158,3289.061769242881,1366.0732813797229,0,906.8898519248087,459.1834294549142,1.1605682194681823,0.0018967491290472424,0.006994258912040779
300,2016,26.68528992705421,0.8724492871329294,210.55606020007107,0.3366370485492236,352.77657208925166,1936.2120857191965,2939.8047674104305,1003.592681691234,1,1382.0137063642107,-378.4210246729767,-0.9559966111572957,0.0011952795581840244,0.006496190592845714
301,2015,31.414375563670305,0.8963292896311575,225.4713587251695,0.9522695900597876,523.2199911391671,1994.2030316721025,4360.166592826392,2365.963561154289,1,1912.7663882940883,453.1971728602007,1.1431286415758932,0.0007908840245364563,0.0030179621887318634
302,2022,26.767312303248048,1.0308503737361183,268.87196388804546,0.6254679023360401,510.9329276350863,2168.0227066251714,4257.774396959053,2089.751690333881,0,1888.8448722004896,200.90681813339143,0.5090274074462184,0.0006787508274605791,0.012918954049916907
303,2015,32.685501140999605,0.732055249172533,193.7100660600699,0.7320935854408066,428.4596346300792,2008.5251901934903,3570.4969552506604,1561.9717650571702,1,1555.3965733374046,6.5751917197655985,0.016585205390260906,2.4045020172891267e-07,0.004347351130774143
304,2023,27.9928459155942,0.4441955214267163,132.6959062653489,0.3524669918943939,272.3002180748048,1918.1689009527183,2269.1684839567065,350.99958300398794,0,217.49644915819226,133.50313384579567,0.33756433351766,0.0002082938613038834,0.009048959684122797
305,2020,28.357304385125357,0.6140574410452865,172.01321809668616,0.397392372099533,315.4371788534747,1930.6112952119076,2628.643157112289,698.0318619003815,1,843.2826457385987,-145.25078383821722,-0.3663935785695673,0.0001158007200825698,0.00429081729624009
306,2021,31.85067658584781,0.8358807487019135,218.43415530297645,0.3604802089083864,359.6526659174516,1890.8658797071205,2997.1055493120966,1106.2396696049764,0,1720.578622473332,-614.3389528683556,-1.5501079527734931,0.0012465091806937569,0.002590758064543277
307,2021,27.25608784301641,0.7584922878831571,195.91992061267143,0.5777954199199764,376.5739320778413,1867.251829658356,3138.116100648678,1270.8642709903224,0,1061.4069324956795,209.45733849464295,0.5280878105615999,0.00017592522440144584,0.0031419861662491944
308,2017,30.316388492149574,0.8641564363111799,213.72689000870335,0.9897914261988318,525.9639020205639,2023.516665692108,4383.032516838032,2359.515851145924,1,1699.1910835562092,660.3247675897148,1.667229731016254,0.001958902992987145,0.003517529829683179
309,2016,25.749707635865835,0.7690539667619605,208.8584610421112,0.2598472111384808,297.60869786808786,1806.3882374968296,2480.0724822340653,673.6842447372355,0,1008.9877766872896,-335.3035319500541,-0.847195206062615,0.0010101725203544949,0.006986034310319623
