id_animal,ano_nascimento,sexo,peso_nascer,gpd_pre_desmama,peso_desmama,gpd_pos_desmama,peso_adulto,custo_mantenca,receita_estimada,lucro
187,2018,M,28.564755082593766,0.7835761572320443,209.44172810589424,0.7013502833880578,458.9874311119138,2112.402525834735,3824.8952592659484,1712.4927334312133
188,2018,F,30.173146095820137,0.9957387684733408,251.66355520314588,0.7285816674697922,494.98026035182295,2149.6341146297455,4124.835502931858,1975.2013883021127
189,2017,F,26.075878912239936,0.6372463454149949,175.0068927985337,0.23594747332385596,273.9460708256055,1878.8963255843175,2282.8839235467126,403.98759796239506
190,2017,M,27.595115990806523,0.8419390169900131,224.36725615940648,0.7615072965557472,463.8548700946639,1985.846813388267,3865.4572507888656,1879.6104374005986
191,2017,F,30.20613869549967,0.7475197062218263,200.12623572376086,0.9337590166149257,501.72252685156445,1949.376052593158,4181.021057096371,2231.645004503213
192,2018,M,25.917877758350482,0.6353753932228611,172.0314256935375,0.47341251377948657,354.99637568659193,1887.0292112939985,2958.3031307215992,1071.2739194276007
193,2021,M,31.683900556480683,1.0836198747198755,263.6955275543642,0.9696816408190285,572.6204575666821,2072.57377027847,4771.837146389018,2699.263376110548
194,2018,F,29.151133517389944,0.7220897627939179,185.0922175949203,0.7461898311796673,448.0812184919872,2080.9523306803285,3734.0101540998935,1653.057823419565
195,2023,M,25.688472374628887,0.4365307799804308,138.353813131938,0.3946202543266755,292.4432145969324,1938.3566385980268,2437.02678830777,498.6701497097431
196,2015,M,33.961526844652404,0.7991445189009292,224.77255905949536,0.7836415505565141,470.12537458242195,2081.4201145107863,3917.7114548535164,1836.29134034273
197,2022,F,33.342571830841045,0.9563689631974948,242.2751706118185,0.8843142475122691,546.1978873134194,2155.3429833321616,4551.649060945162,2396.3060776130005
198,2021,M,28.555969244078646,0.8847918791853887,226.23028585103648,0.6180516478292158,439.77373289264983,1996.6852216200066,3664.7811074387487,1668.095885818742
199,2016,M,31.35297678197677,0.9560930431236803,236.3956008379995,0.7521469966928485,493.8824085287589,2190.6938171883903,4115.6867377396575,1924.9929205512672
200,2022,M,29.45391979002354,0.6392587157360838,184.5803048567407,0.5015922495063271,365.79095362647314,1755.9022704873344,3048.257946887276,1292.3556763999416
201,2015,F,32.63621294560107,0.8507043877041955,226.60746895301637,0.6263350250229889,432.5267124873243,1898.4169509851067,3604.3892707277023,1705.9723197425956
202,2023,M,26.242218201322373,0.8202048484581915,225.5149758692526,0.22938431253240307,338.70914895566096,2089.124309020152,2822.576241297175,733.4519322770229
203,2023,F,32.0173744759418,0.6174661242371027,164.65867594829544,0.644893316277093,392.1685023597325,1845.106265751312,3268.070852997771,1422.964587246459
204,2016,F,27.548327929388943,0.8126106042661062,205.1724916331255,0.4028959203571159,324.5659271712683,1942.58279585253,2704.7160597605694,762.1332639080395
205,2021,M,26.224980277778123,0.7427761773269479,195.55954489664177,0.4491453188889233,350.10676249329686,1993.8071258236482,2917.556354110807,923.749228287159
206,2017,M,33.30241288144465,0.9092535899409004,240.9175830708399,0.8113792569769112,519.1204874116339,1930.3194777757944,4326.004061763616,2395.6845839878215
207,2021,M,34.21848202913626,0.8984985295210987,232.6778321281859,0.7081310052646388,474.2001845881126,1895.6104338920686,3951.6682049009387,2056.05777100887
208,2023,F,36.08952512842214,0.8340536173761894,214.2570960537923,0.7559474699944428,464.1970867189237,2183.5079381223986,3868.309055991031,1684.8011178686324
209,2018,M,25.962080322810703,0.645907311423243,180.15387595308027,0.4266265912682057,320.8226992377702,1787.6928725598502,2673.5224936480854,885.8296210882352
210,2015,M,30.923226695619373,0.7255888895860357,200.56597640905153,0.5107435588925862,364.4747726325913,1842.8065651826275,3037.289771938261,1194.4832067556333
211,2016,M,31.000044062381708,0.7620933440166116,195.20945350136031,0.9878613440600256,487.67765959922434,2033.1255766841577,4063.980496660203,2030.854919976045
212,2015,M,31.779292791507917,0.7062726048236907,202.44008221332695,0.5755729995357349,396.8908834542717,1879.2208558271943,3307.424028785598,1428.2031729584035
213,2019,M,30.538015207510043,1.087397832977515,279.753149806361,1.0374727900986076,608.1890079679847,2282.4535774293645,5068.241733066539,2785.788155637175
214,2019,F,28.064437207694432,0.7054430258308547,187.28184461015624,0.6831180892880432,404.787035811865,1867.540687068554,3373.2252984322085,1505.6846113636545
215,2021,F,28.73632402840208,0.8205749982656934,211.69385656320597,0.6366036451821538,329.4914325640151,1698.8136662660709,2745.761938033459,1046.9482717673882
216,2023,M,29.69425339503242,0.8259124786350485,219.06833607731983,0.592046294061255,435.8794089253166,2138.6909424294586,3632.328407710972,1493.6374652815134
217,2023,M,28.91814882409671,0.6431076969824392,168.57714062835888,0.5680496776508946,399.17992233363765,1865.7248301810682,3326.499352780314,1460.7745225992458
218,2017,M,31.089403933256023,0.7301001784830314,196.1506932480053,0.6751418257595695,405.5492216835219,1911.4571893535335,3379.5768473626827,1468.1196580091491
219,2017,M,33.11595225154871,1.0185126668541031,241.28454393403695,0.9166778092555932,552.7836811377653,2246.326210827564,4606.530676148043,2360.2044653204794
220,2017,F,32.634208557682584,0.8245822826501206,222.80813307823138,0.8121264991213141,498.0020365555933,2104.6268327088733,4150.016971296611,2045.3901385877375
221,2018,M,32.058591088559815,0.6648998206118817,170.69560763752008,0.5231292050004569,346.3039642151322,2026.798882919192,2885.866368459435,859.0674855402428
222,2022,F,28.834803828574017,0.7155564449059092,201.12901588624695,0.21595281979947908,301.6941650831282,1946.5472085984272,2514.1180423594014,567.5708337609742
223,2020,F,24.81189851966472,0.6886137123977387,176.77981737145825,0.2728715143463115,282.9209575398372,1794.162084481959,2357.67464616531,563.5125616833511
224,2022,M,33.488740017445494,0.8478862444280151,221.35151549187927,0.7980801612400793,494.2730252165271,2195.3196185084344,4118.941876804393,1923.622258295959
225,2015,F,27.134637619527194,0.7299374904846812,185.3996393726342,0.4208174960260687,350.54628538104873,1937.432857236564,2921.219044842073,983.786187605509
226,2022,F,28.591501109942413,0.7650160953029685,196.9405701321892,0.11435456947606783,272.87067007182463,1767.6060132171551,2273.9222505985385,506.3162373813834
227,2018,F,33.73033633990666,0.9909618334833307,263.18057213259044,0.45109027072010444,429.600051120222,2044.5602236411178,3580.0004260018504,1535.4402023607327
228,2015,F,34.65287529760999,1.1581998967305878,267.9723843587528,1.1095867199302074,609.5888212990573,2100.560333574619,5079.906844158811,2979.3465105841915
229,2022,M,26.99857600636086,0.8333543885517609,223.71872069093615,0.5485607634887558,404.24266212358333,2068.475964795839,3368.688851029861,1300.2128862340219
230,2018,M,29.42131182865788,0.8038720211598334,212.43862412103655,0.7104000292067812,449.20301406451824,2109.4554957122023,3743.3584505376516,1633.9029548254493
231,2020,F,32.76823297159162,0.6635469359367245,172.45691633544607,0.6281910460369674,401.6116175445336,1993.969785201824,3346.76347953778,1352.793694335956
232,2022,M,29.51342014892765,0.8787710900012111,216.95284990478808,0.5442327523902941,395.7043338188976,1783.017898092279,3297.53611515748,1514.5182170652008
233,2018,M,31.537761794365984,0.8643137412874632,237.95479168239888,0.7408232478910461,473.3824611526819,2183.4994320950627,3944.853842939016,1761.3544108439532
234,2017,M,31.082237016044242,0.8616882591837461,215.9727164050891,0.44998421569772784,379.733351792239,1999.3892905764326,3164.4445982686584,1165.0553076922258
235,2023,M,31.793734195268502,0.8677608539706712,216.2967094443418,0.6029222318273599,420.078299256109,2001.798124419542,3500.6524938009084,1498.8543693813663
236,2017,M,31.040146334064943,0.6445296691162847,186.9898931874026,0.7621019433420974,430.2391753912283,1998.22036255157,3585.326461593569,1587.1060990419992
237,2023,F,28.580527577094497,0.8440079930298112,218.53062912364217,0.3967976435601145,365.5187627753372,1884.9505925998444,3045.989689794477,1161.0390971946324
238,2016,M,30.86272663284007,0.702548031757552,182.39440868963482,0.7820144321310558,423.04118515735917,1973.2023459368188,3525.34320964466,1552.1408637078412
239,2016,M,31.453358015539575,0.7964217063759929,211.93491615773505,0.5240982455416733,382.48394521022385,2035.9024035417824,3187.366210085199,1151.4638065434165
240,2016,M,29.97352132289632,0.8247234483890276,206.4594240154699,0.45707682021886353,377.7028368803881,1901.5707999675637,3147.523640669901,1245.9528407023372
241,2020,M,30.29016476412003,0.9424378635391361,248.50868729471944,0.7572146738856235,488.6625053347787,2058.964792122093,4072.1875444564894,2013.2227523343963
242,2017,F,30.816522653299725,1.0925296472495356,278.73871629468726,0.15427218095756365,332.3031831584427,1886.0044921594474,2769.193192987023,883.1887008275755
243,2023,F,29.784203505794125,0.8222594612252216,216.71473995366622,0.6880715775142625,445.69519767839563,2024.8145110920684,3714.1266473199635,1689.312136227895
244,2018,F,28.282997156364907,0.8238451902287853,214.18377559438593,0.7128576684945545,459.1959654879248,1989.253966962874,3826.6330457327067,1837.3790787698326
245,2015,F,30.110901950940676,0.9314704076521025,249.8091925568212,0.7603115793231715,492.9364888645782,2074.503842249654,4107.804073871485,2033.3002316218312
246,2018,M,28.754565676700395,0.9258066882574301,234.6714608298665,0.6290232428192026,544.7632283100479,2188.047268562173,4539.693569250399,2351.6463006882263
247,2015,F,29.417639528674908,0.7568013330673341,188.89092646944866,0.5583486632600809,376.34434438505946,1861.1327532819519,3136.2028698754957,1275.0701165935438
248,2019,M,33.69409800547282,1.101460068242928,280.09650363914614,0.7235170957635362,503.7179722162558,2087.904504931311,4197.649768468798,2109.7452635374875
249,2018,M,30.475120961464953,0.8652932414691873,240.37507806629122,0.930710848444624,549.4676919605325,2352.459651064749,4578.897433004438,2226.4377819396896
250,2022,M,31.213666981563996,0.9220020988222796,228.21603178875588,0.5697852960204598,437.304988011533,2018.4515515933654,3644.2082334294414,1625.756681836076
251,2022,M,28.702150238510246,0.9224353799381774,231.0218778919756,0.5128951308218215,414.0997641411552,1903.8774124831882,3450.83136784296,1546.9539553597717
252,2021,M,27.511627568931885,0.7795879476622042,206.0566648828064,0.4279726237352067,379.98981990757335,1851.2466021598032,3166.581832563111,1315.335230403308
253,2017,F,25.382247081416438,0.9202454710324792,228.20255720619116,0.28609182842019976,325.6392342606126,1764.247573909466,2713.660285505105,949.4127115956392
254,2015,F,29.101086485154926,0.6889354903824727,175.91911082245565,0.6307987037684337,397.38564283434425,2139.5744275684388,3311.547023619535,1171.9725960510964
255,2015,F,28.698320937151152,0.7463216505731273,204.40073040735163,0.4912868101613722,373.72782934129253,2049.2756341811855,3114.3985778441047,1065.1229436629192
256,2017,F,30.80011893359322,0.670657197211851,200.19845612422,0.4131900396612139,343.98493654743396,1783.8194171144992,2866.541137895283,1082.721720780784
257,2020,M,30.5315367138564,0.9098691712469392,234.67311434790489,0.6635725687191456,463.1206756520374,2077.115440216269,3859.3389637669784,1782.2235235507096
258,2021,F,28.397754881631005,0.9172361571418979,223.78480156354158,0.7097674855548362,462.33019518471275,2177.279840091946,3852.751626539273,1675.4717864473268
259,2020,M,32.06264832099845,0.8210960891676332,203.60114284577364,0.5477004104367252,413.32765662943655,1991.9463768145768,3444.3971385786376,1452.4507617640609
260,2020,F,31.150358546183295,1.0692404768153005,267.75466652716585,0.7290594373146556,498.7617538187638,2049.3527043097233,4156.347948489699,2106.9952441799755
261,2020,M,30.493498656570154,0.779697882276908,214.56107268125086,0.6524774221776204,430.8792942430016,2241.145117939437,3590.6607853583464,1349.5156674189093
262,2017,M,27.018435443698916,0.6480778851376832,178.41613329457542,0.21212736832834855,284.1187048146662,1650.407963411714,2367.655873455552,717.2479100438379
263,2020,F,27.55548201482743,0.5945374136909706,162.3891081625804,0.48290976419462045,327.786520556814,2156.6019020011922,2731.55433797345,574.9524359722577
264,2022,M,30.219473345915027,0.7814351104028654,201.1066733162023,0.600231172984905,425.23011040980384,2016.2760533774153,3543.584253415032,1527.3082000376166
265,2016,M,29.136634757595502,0.8484286076228493,210.06933329664912,0.21776795575784183,323.8652722625278,2017.681339744485,2698.877268854398,681.1959291099131
266,2019,F,27.406101712303197,0.9354613345888554,240.5309925865619,0.6970923276370508,468.86622727800705,1942.5781548053758,3907.218560650059,1964.640405844683
267,2015,M,31.218604573823356,0.9513194710210604,249.80586645933073,1.1798628040988215,628.8924275668926,2182.11248327534,5240.770229724105,3058.657746448765
268,2015,F,31.318248836738796,0.8163384676176125,200.38348874291157,0.9321807014624345,481.8715847909393,1970.2502274771473,4015.5965399244938,2045.3463124473465
269,2019,F,30.192176904993243,0.6100412367712584,181.01954845240297,0.741518338105623,436.11666607984733,2013.2368813949042,3634.3055506653945,1621.0686692704903
270,2017,F,34.62271121712918,0.8616727843253805,230.1665656926111,1.047048107367174,564.2036046609327,2207.8169396039953,4701.696705507772,2493.879765903777
271,2018,M,28.679519556609602,0.894460404268511,239.21296161416325,0.6527943435949349,467.44978064261693,2167.6199364314025,3895.4148386884744,1727.794902257072
272,2017,M,28.498447349687257,0.8364437731893134,204.91461773156215,0.5482682220809305,387.9155372706072,1794.3530848878518,3232.62947725506,1438.2763923672082
273,2015,M,28.05482778339549,0.8386069202421601,204.7356877909256,0.4590579975131409,346.6795060829304,1931.7038010737253,2888.99588402442,957.2920829506945
274,2015,F,27.943240290058725,0.7600518003229618,196.36236387974233,0.39291995127245105,341.3481745257472,1999.1086962258275,2844.5681210478933,845.4594248220658
275,2019,M,28.723361781963632,0.7785444888198819,207.73997984930037,0.5141039960256815,466.8193008669946,2168.4017581568264,3890.1608405582883,1721.759082401462
276,2020,F,31.797228773539175,0.7444929582146143,212.51163658202387,0.7351976142378605,454.41073880409294,2001.2409584025686,3786.7561567007747,1785.515198298206
277,2017,F,28.133189980846105,0.8356313954044359,219.2644143262987,0.5881579461505232,429.1244011069901,1972.1416615920768,3576.0366758915843,1603.8950142995075
278,2023,M,30.86019782053593,0.8366424114963733,216.11365402027806,0.633641594459463,442.92248924399877,2022.3045331092837,3691.0207436999895,1668.7162105907057
279,2019,F,27.251602794582855,0.8747892710354003,212.74639605068978,0.7664383718643845,489.39363562883904,2105.8776331956324,4078.2802969069917,1972.4026637113593
280,2022,M,30.6632934192951,0.8284409580920653,225.975899200382,0.7951209766819287,508.1122922691226,2239.9945318854384,4234.269102242688,1994.2745703572496
281,2015,M,30.765352602726015,0.6574702410000475,172.61645980673026,0.7775454513268047,419.0078600315967,1881.7998692922147,3491.732166929972,1609.9322976377575
282,2019,M,31.122372393153274,0.8021316005722962,224.09775695151404,0.18446503786059892,312.670378489305,1796.5790818265111,2605.5864874108747,809.0074055843636
283,2017,M,25.61951368814169,0.5389574103261465,148.02549265978038,-0.0404055038880924,167.48944810170036,1567.846206657497,1395.7454008475029,-172.1008058099942
284,2015,M,26.998992919957075,0.8474321536371967,229.1844017647112,0.7072135573365917,544.0402122321693,2195.6236631824377,4533.668435268078,2338.04477208564
285,2018,F,23.951904138654367,0.708357957350092,188.1385255026479,0.22041641594628808,270.2744991292592,1934.4662181812491,2252.2874927438265,317.8212745625774
286,2019,F,29.73091106985434,0.7078928254426411,187.2924404972693,0.6629842390379733,403.82873893452324,1842.4978112844,3365.2394911210267,1522.7416798366266
287,2021,F,29.47237217249078,0.957233342661388,236.33620315677325,0.26348640680942065,322.312615097234,1895.6454688063013,2685.9384591436165,790.2929903373151
288,2015,M,28.047941058884476,0.6746524943897069,178.49770186195428,0.2046711390693508,267.1722538110857,1923.507028571119,2226.4354484257137,302.9284198545947
289,2017,M,31.14733430390916,0.8412789031999189,222.74243751489402,0.6815996135524008,449.1674633092538,2117.455636266408,3743.0621942437815,1625.6065579773735
290,2016,M,33.46325193546531,0.7570649031527059,204.5641335672753,0.8651191860310506,465.6239707005411,2136.024150627165,3880.1997558378425,1744.1756052106775
291,2023,F,28.05605195743566,0.7741001257954425,195.86658710992896,0.5751781435647775,404.5188031270424,1866.435021463126,3370.990026058687,1504.5550045955608
292,2020,M,27.903257673836286,0.6200331857138954,168.28517539121327,0.08614108283851106,238.106562350673,1862.671315912621,1984.221352922275,121.55003700965403
293,2017,F,25.916603557568443,0.8293951987102679,210.71821152447788,0.5015857633914118,386.902496654366,1945.6904442167381,3224.187472119717,1278.4970279029787
294,2022,F,28.777810342227685,0.7664773510317461,182.70818130357586,0.669671138268301,408.5239932988755,2097.2449734140787,3404.3666108239627,1307.121637409884
295,2022,M,24.167549856975175,0.41235988476517277,125.92847057597103,0.17189492069052106,222.12530339724438,1811.4670196001666,1851.0441949770363,39.57717537686972
296,2016,M,29.725349278329148,0.7796582150336189,197.11580463765463,0.7967382924400858,466.58255377099977,1978.3489881942317,3888.1879480916646,1909.838959897433
297,2020,F,29.88451279170782,0.7408325889111674,186.23269723740702,0.5357814425158717,377.7981584036461,1981.2389856398258,3148.317986697051,1167.079001057225
298,2021,M,31.097140233854674,0.7644186698850188,189.62630613282295,0.7834322951728722,444.6763247277388,2115.463195718528,3705.6360393978234,1590.1728436792955
299,2016,F,30.3031372583955,0.631103169160347,158.48366279912526,0.7116708287030562,394.6874123091457,1922.988487863158,3289.061769242881,1366.0732813797229
300,2016,M,26.68528992705421,0.8724492871329294,210.55606020007107,0.33663704854922366,352.77657208925166,1936.2120857191965,2939.8047674104305,1003.592681691234
301,2015,M,31.414375563670305,0.8963292896311575,225.4713587251695,0.9522695900597875,523.2199911391671,1994.2030316721025,4360.166592826392,2365.9635611542894
302,2022,F,26.767312303248048,1.0308503737361185,268.87196388804546,0.6254679023360401,510.9329276350863,2168.0227066251714,4257.774396959053,2089.7516903338815
303,2015,M,32.685501140999605,0.732055249172533,193.7100660600699,0.7320935854408066,428.4596346300792,2008.5251901934903,3570.4969552506604,1561.9717650571702
304,2023,F,27.992845915594202,0.44419552142671637,132.6959062653489,0.35246699189439396,272.3002180748048,1918.1689009527186,2269.1684839567065,350.99958300398794
305,2020,M,28.357304385125353,0.6140574410452865,172.01321809668616,0.397392372099533,315.4371788534747,1930.6112952119074,2628.643157112289,698.0318619003815
306,2021,F,31.850676585847815,0.8358807487019135,218.43415530297645,0.3604802089083864,359.6526659174516,1890.8658797071203,2997.1055493120966,1106.2396696049764
307,2021,F,27.256087843016406,0.7584922878831571,195.91992061267146,0.5777954199199764,376.57393207784133,1867.2518296583557,3138.116100648678,1270.8642709903224
308,2017,M,30.316388492149578,0.8641564363111799,213.72689000870338,0.9897914261988318,525.9639020205639,2023.516665692108,4383.032516838032,2359.515851145924
309,2016,F,25.749707635865835,0.7690539667619605,208.8584610421112,0.2598472111384808,297.60869786808786,1806.3882374968298,2480.0724822340653,673.6842447372355
310,2023,M,27.443915139785926,0.7928825901103781,219.9068322120684,0.0842128887595538,286.7026301270465,1932.7528264310317,2389.188584392054,456.4357579610223
311,2022,M,33.07001875051561,1.0134939734560275,243.9424836232999,0.9686519633763904,576.03492150856,2015.615170439874,4800.291012571334,2784.6758421314603
312,2021,M,31.165365420507868,0.9840748910054936,241.12886380457047,0.7106897309674061,492.73096003049284,1987.7046742726984,4106.09133358744,2118.386659314742
313,2023,F,34.140381527000066,0.7317257483531522,195.564305942146,0.486598732851359,345.2180261387334,2000.1615740321843,2876.816884489445,876.6553104572606
314,2018,F,27.06099212269259,0.7486133815896305,186.55349989723348,0.8827093961883983,496.5440606270035,2228.748099727546,4137.867171891696,1909.1190721641497
315,2018,M,30.309047868643535,0.7585595262629058,205.15427281150068,0.5095321280516136,389.71194923391903,1869.3384707583305,3247.599576949325,1378.2611061909947
316,2015,M,31.624753425175946,0.9665913815862046,240.282765939026,1.0426159191386526,562.0733928033193,2069.8071640858266,4683.944940027661,2614.137775941834
317,2022,F,29.844058509231356,0.8573591065842723,237.20991943438136,0.8270665984007831,514.4447679984999,2258.04974555539,4287.039733320833,2028.989987765443
318,2017,M,28.02858863127369,0.5957709945598401,174.16488624358888,0.5218498276620702,359.36561413562157,1918.8792950060076,2994.7134511301797,1075.834156124172
319,2021,M,31.418422978282308,0.9704183591953005,248.40687065435313,1.0603801744124763,585.6649366305525,2113.3436860439474,4880.541138587938,2767.1974525439905
320,2016,F,32.460477284701895,0.743380200770007,206.7862095529612,0.4000350295235485,351.67136812289516,2026.467430686336,2930.59473435746,904.1273036711239
321,2016,M,32.797737712041766,0.8809094869647563,238.13593336949907,0.74705356627964,477.741800139151,2123.638239827381,3981.181667826258,1857.5434279988772
322,2021,F,30.495330827724487,0.8099954344156345,206.0827921505418,0.6924711903075139,436.0470934274406,2096.9219147764593,3633.725778562005,1536.8038637855457
323,2020,M,34.654643439072196,0.8733705969225253,223.0327308364668,0.8676051532248916,502.65287564262434,2018.939492595181,4188.773963688536,2169.834471093355
324,2017,F,29.31720886449253,0.7535785428523731,198.19384736724808,0.9764871139140563,492.1830549254485,2128.1022000184685,4101.52545771207,1973.423257693602
325,2023,M,27.3865959609368,0.9335458471151614,241.82431285110425,0.6423329442358309,470.6009043220798,2189.3497012788116,3921.6742026839984,1732.3245014051868
326,2020,M,24.51393773009135,0.8847665315035097,222.92739253505573,0.49713533367372326,410.3702325386315,2056.5237151111796,3419.751937821929,1363.2282227107494
327,2020,F,29.2911291341621,0.5527861915276542,142.7602574974415,0.8061173296684196,415.2128862541997,2090.2424553403484,3460.1073854516644,1369.864930111316
328,2015,M,29.306823998781343,0.6560300545658111,172.15053990599492,0.45375463528408466,342.3284871700023,2051.108439600293,2852.7373930833523,801.6289534830594
329,2018,F,33.2257980271546,0.721844026521474,194.2212606879091,0.9483900054816772,502.64644479777394,2145.942705732864,4188.720373314783,2042.7776675819186
330,2020,M,30.503486818743866,0.7120052015154125,190.91925430237384,0.6031121217480807,395.6790636307144,1918.3027836186072,3297.3255302559533,1379.022746637346
331,2020,F,26.629904010899672,0.7191166403244158,203.42473589334546,0.5213276563473035,497.1857226072377,2184.333982481881,4143.214355060314,1958.8803725784333
332,2019,F,31.883329944025405,0.7093497358821145,179.75887094007746,0.49469156832543715,337.929215276351,1794.944523241559,2816.0767939695916,1021.1322707280326
333,2015,F,28.458565602183448,0.6126210556813507,171.1537012299541,0.40798974646401687,303.66267111436923,1842.1632559494724,2530.52225928641,688.3590033369378
334,2022,F,30.00868750516602,0.5624536598657499,170.0368609435998,0.39277707433594067,307.87181164394366,1928.2540968856483,2565.598430366197,637.3443334805488
335,2019,M,28.015096506736533,0.9547610741835934,258.1865200486735,0.9006013560539184,567.0715860139816,1858.748014287816,4725.596550116513,2866.848535828697
336,2019,M,29.637640299138486,0.6859770715843497,181.95764594638024,0.5614409042335372,390.8389703437869,1994.2531009471911,3256.9914195315578,1262.7383185843667
337,2021,F,26.05410304614204,0.6658136104886763,179.80639687052567,0.31403360248517587,310.72380443576657,1902.831172515701,2589.3650369647216,686.5338644490207
338,2018,F,30.010332623688207,0.8172305101889086,216.1868226209482,0.7666702237893618,480.8843459024047,1963.4677229266579,4007.3695491867056,2043.9018262600478
339,2020,F,32.847286029267266,0.8159759490144722,215.76608917473274,0.8579943049510195,486.5330442215846,2116.425712240833,4054.4420351798713,1938.0163229390382
340,2018,M,31.260617178509428,0.851969524669194,220.8834557491257,0.7470375455383665,374.95748539358374,1968.9438325979063,3124.645711613198,1155.7018790152915
341,2017,M,29.790991569150087,1.0681212554182664,269.0842583229864,0.7623353382819583,520.4094132841562,2127.8884739793516,4336.745110701302,2208.8566367219505
342,2021,M,28.877353679514645,0.9441349272141233,218.38771971272305,0.5629693621667935,429.56141998771216,2134.417084361439,3579.6784998976013,1445.2614155361625
343,2022,M,24.80421336939995,0.5592933913180292,159.21238146668713,0.2500525967770395,269.5949437414022,1911.4048681414029,2246.6245311783514,335.21966303694853
344,2018,F,34.55253526972982,1.010895808832746,257.85007835390223,0.9937572114416406,570.920355011057,2249.1027110846026,4757.669625092142,2508.5669140075397
345,2016,F,29.105412202744294,0.8350518014157828,212.68649132583258,0.37739644526276456,355.1223626747662,1823.7246822854331,2959.3530222897184,1135.6283400042853
346,2017,F,31.86085036382808,0.6754606890217496,200.08249262415197,0.6379616536727972,423.60540219555793,2006.5923491162978,3530.045018296316,1523.4526691800181
347,2015,M,30.939227838581502,1.0034666274145911,247.76774744532122,0.9830205743926027,553.5735716810144,2282.731759987807,4613.113097341787,2330.3813373539797
348,2022,M,29.787193037287825,0.990594950173586,246.08752466122067,0.7329464809389328,497.15909607728264,2075.12473312461,4142.992467310688,2067.867734186078
349,2017,M,29.155458084846718,0.6317495780770543,189.25529589866602,0.6844193514273277,406.78562020889126,2143.5689461920265,3389.8801684074274,1246.311222215401
350,2021,F,34.99985138073777,0.8871984385826998,224.65503304430587,1.119125528051829,553.224703969421,2230.788985403455,4610.205866411841,2379.416881008386
351,2019,F,27.615860339772833,0.8717303532736124,216.27831226373914,0.638311651034891,434.7942066408223,2192.709104258211,3623.285055340186,1430.5759510819748
352,2019,M,32.68095105695221,0.86272886687126,224.17780971247,0.6677050929059996,459.86915093026545,1945.1097588178395,3832.242924418879,1887.1331656010393
353,2021,F,29.320614892007047,0.795204260087608,213.03938536744113,0.6753901441077742,446.0473288677364,2019.791040778813,3717.061073897803,1697.2700331189899
354,2023,M,26.450961818511647,0.9279973000799921,234.4928148941365,0.5875038785719205,422.224199066941,2000.655936579524,3518.5349922245086,1517.8790556449846
355,2019,M,31.152074504045864,0.9782769996184745,237.7492416467074,0.9423119242388411,541.5595065150536,2210.4887384615845,4512.995887625447,2302.5071491638623
356,2015,F,28.403537205708737,0.693986417344528,179.88333634304212,0.6944326356388723,379.64862755770207,1881.7185948809913,3163.738562980851,1282.0199680998596
357,2015,M,30.875249565939125,0.888252332433493,224.04940391127496,0.686851157162347,468.42265278020585,1901.3464793325993,3903.522106501716,2002.1756271691165
358,2016,F,29.22794553461572,0.9563063081199452,239.43450187801986,0.8404769405704872,496.6401596580441,2133.787962287499,4138.667997150367,2004.8800348628683
359,2020,M,31.304521107114905,0.8148189907167924,217.32325842667996,0.4271519442306275,392.5121655670807,1934.3672738884902,3270.934713059006,1336.5674391705156
360,2023,F,28.559033778285436,0.7395946770115907,197.21956199782323,0.49351225973896096,388.68855304633166,1919.3565594755812,3239.071275386097,1319.714715910516
361,2022,F,28.07759421945097,0.540999206842815,137.4793336240549,0.22138645044937935,126.37432002394218,1582.3682924926043,1053.1193335328514,-529.2489589597528
362,2019,F,28.36224939151116,0.7294331929598162,200.05474781355943,0.20075092841666695,275.6790976391799,1843.2037929520902,2297.3258136598324,454.1220207077422
363,2015,M,35.01212456306221,0.9707013695446224,252.3799629354059,1.0365237360338067,585.9262889818459,2095.425793882801,4882.719074848716,2787.2932809659155
364,2021,M,28.304989947878173,0.7860824223849616,215.95855502947137,0.25810412620802503,318.42686318360177,1862.6926611168526,2653.5571931966815,790.8645320798289
365,2019,F,28.12571896552276,0.9634813409629537,244.0103871860684,0.5664086043410969,440.498698150885,1945.7271396222798,3670.8224845907084,1725.0953449684287
366,2020,F,26.03684081794236,0.7225025758501982,196.57296540837007,0.41316092058847464,343.0957012893447,1850.7971001485698,2859.1308440778726,1008.3337439293027
367,2021,M,29.08901053264329,0.8480825825734996,222.41871536467923,0.6723436127446184,433.774462087031,2055.910372981733,3614.7871840585917,1558.8768110768588
368,2017,M,29.989181325513023,0.6283071971366218,184.20349877382557,0.6697107201964174,383.4039914012931,2025.2257758918313,3195.0332616774426,1169.8074857856113
369,2017,M,31.50482513852421,0.7881012579619888,212.68409439868407,0.8305083016263691,488.0017128522663,2054.9915627588757,4066.680940435552,2011.6893776766765
370,2019,F,28.43509007987054,0.6718602775691583,178.74242639785055,0.3948589896315588,317.51284043503506,1977.7984478725957,2645.9403369586253,668.1418890860296
371,2020,M,31.125183373423237,0.8167561807194826,232.32345908808963,0.5263180930357126,414.56862826547666,1900.210994824861,3454.7385688789723,1554.5275740541113
372,2023,M,29.197903383191072,0.7679291181812187,209.07531517948613,0.6870964398953204,457.4336488182544,1896.9305180818733,3811.9470734854535,1915.0165554035802
373,2019,F,29.512880977018796,0.7009341315983051,191.29900398069816,0.48224112766132304,376.23023832207116,1817.8437673349047,3135.2519860172597,1317.408218682355
